"customer_id","customer_lifetime_value"
"14916","1273.12"
"12394","1272.48"
"14105","1272.13"
"16163","1271.60"
"13878","1271.57"
"16899","1271.06"
"12630","1270.88"
"13118","1270.62"
"13492","1269.84"
"13431","1269.10"
"15199","1268.70"
"16842","1267.94"
"17158","1266.97"
"13989","1266.08"
"13151","1265.37"
"15497","1264.70"
"12985","1263.14"
"17481","1261.84"
"16688","1260.86"
"17388","1259.56"
"15009","1259.43"
"14669","1259.24"
"16653","1258.40"
"17019","1258.08"
"17412","1258.06"
"17584","1257.30"
"12997","1255.84"
"12462","1255.17"
"15737","1255.03"
"13848","1255.00"
"18171","1254.11"
"12908","1254.00"
"17262","1253.36"
"13860","1251.80"
"13882","1250.98"
"14383","1247.69"
"12689","1247.61"
"13029","1247.50"
"15985","1247.42"
"16531","1244.59"
"13931","1244.13"
"17588","1240.20"
"17653","1239.24"
"15841","1239.02"
"14428","1238.75"
"14893","1237.85"
"13208","1235.65"
"18080","1231.50"
"15910","1228.88"
"14913","1227.43"
"16042","1227.37"
"12412","1226.88"
"13055","1226.86"
"17774","1223.68"
"15376","1221.56"
"15004","1220.77"
"14276","1220.09"
"15227","1219.40"
"16794","1217.70"
"14698","1217.27"
"13282","1216.44"
"13491","1215.82"
"18263","1215.24"
"17410","1214.72"
"13918","1212.84"
"12464","1212.05"
"16762","1207.24"
"14684","1201.51"
"13158","1201.06"
"17320","1200.62"
"15605","1198.23"
"13500","1196.77"
"18168","1196.34"
"17720","1195.94"
"15145","1194.73"
"12611","1193.32"
"15630","1192.30"
"14213","1192.20"
"12885","1192.17"
"16612","1187.66"
"17800","1187.21"
"16637","1184.35"
"12546","1181.50"
"14857","1180.59"
"13310","1180.43"
"17058","1179.89"
"15088","1179.87"
"16950","1178.56"
"15489","1178.53"
"14487","1178.23"
"13752","1175.38"
"12640","1174.58"
"15306","1174.35"
"13499","1171.26"
"12358","1168.06"
"13611","1168.00"
"12710","1167.47"
"12679","1167.37"
"14737","1164.55"
"14261","1163.45"
"14447","1163.23"
"16800","1162.65"
"16184","1162.04"
"17348","1156.60"
"14708","1156.07"
"13447","1154.05"
"16062","1153.62"
"14102","1151.43"
"16533","1151.43"
"17302","1151.33"
"18133","1147.50"
"17505","1145.84"
"16766","1145.60"
"17214","1144.12"
"12769","1143.60"
"17770","1143.27"
"16270","1141.24"
"13330","1140.93"
"13819","1140.35"
"16172","1140.21"
"17135","1139.73"
"17500","1138.00"
"17562","1137.38"
"14948","1137.37"
"17242","1135.04"
"18125","1133.40"
"15730","1133.38"
"16989","1133.25"
"16350","1132.47"
"15500","1131.56"
"14824","1127.71"
"12609","1126.85"
"12503","1126"
"15763","1125.17"
"17470","1125.07"
"14129","1123.86"
"16086","1123.47"
"13853","1123.34"
"13772","1122.63"
"13486","1122.41"
"14723","1122.36"
"16807","1121.59"
"15706","1119.31"
"12842","1118.99"
"17894","1118.96"
"15745","1117.94"
"17788","1117.90"
"13591","1117.13"
"15100","1116.90"
"17585","1116.68"
"12936","1114.90"
"16094","1114.63"
"17609","1114.08"
"14744","1111.43"
"14817","1110.34"
"15069","1109.53"
"13455","1109.33"
"12399","1108.65"
"15933","1107.46"
"13131","1107.30"
"16833","1106.53"
"12857","1106.40"
"13064","1105.59"
"13715","1102.79"
"15716","1101.11"
"17047","1100.90"
"15978","1098.78"
"13610","1098.78"
"13104","1098.48"
"17966","1098.43"
"14971","1097.98"
"14161","1097.62"
"16225","1096.32"
"18189","1096.14"
"17405","1095.60"
"13211","1095.42"
"13652","1095.08"
"16918","1094.30"
"15329","1093.90"
"15608","1093.68"
"12722","1090.93"
"15658","1089.30"
"12534","1089.18"
"15238","1087.44"
"17041","1087.29"
"14389","1087.20"
"12951","1086.07"
"15801","1085.71"
"15434","1085.48"
"14488","1081.13"
"12717","1080.98"
"14561","1080.76"
"13744","1080.52"
"13726","1079.66"
"12354","1079.40"
"14352","1078.96"
"17727","1077.95"
"13587","1077.80"
"16563","1077.74"
"15839","1076.24"
"15027","1075.95"
"16416","1075.81"
"16049","1074.81"
"18130","1073.04"
"15777","1072.61"
"15712","1072.36"
"13467","1071.91"
"13521","1071.73"
"13635","1071.03"
"17522","1070.71"
"13761","1070.65"
"14212","1070.48"
"17724","1070.35"
"16200","1068.87"
"15436","1067.75"
"17277","1065.35"
"12815","1063.46"
"14411","1063.00"
"16214","1062.75"
"14195","1061.30"
"15223","1056.60"
"16520","1056.52"
"15977","1054.73"
"12716","1053.49"
"14475","1051.88"
"14419","1051.79"
"18194","1051.68"
"17096","1051.58"
"18221","1049.91"
"14078","1049.37"
"17287","1049.06"
"15996","1048.48"
"16728","1048.28"
"13350","1047.52"
"15407","1046.74"
"12994","1046.62"
"14293","1046.56"
"14584","1046.06"
"15464","1044.65"
"15192","1044.32"
"12497","1043.10"
"13719","1041.68"
"16160","1041.43"
"16320","1038.46"
"14465","1038.44"
"16175","1037.59"
"13811","1037.25"
"17042","1036.58"
"12572","1036.12"
"12691","1035.80"
"16260","1035.45"
"13639","1033.34"
"16554","1032.65"
"12599","1032.58"
"12724","1031.41"
"13253","1030.40"
"17033","1030.14"
"14231","1029.36"
"15333","1028.56"
"16980","1028.46"
"16682","1028.00"
"15066","1026.59"
"17951","1026.24"
"14904","1025.44"
"18142","1024.14"
"13032","1023.84"
"16859","1022.48"
"14346","1021.58"
"13165","1021.48"
"17646","1021.12"
"13376","1019.76"
"16572","1019.50"
"13956","1019.27"
"15110","1019.00"
"12828","1018.71"
"15104","1018.44"
"12514","1017.68"
"13410","1017.21"
"16027","1017.12"
"13728","1016.14"
"13026","1014.57"
"12642","1013.26"
"12739","1013.04"
"17197","1013.01"
"14775","1011.90"
"16229","1010.60"
"14446","1010.35"
"14224","1009.73"
"16174","1009.55"
"14214","1008.53"
"14223","1007.03"
"14631","1006.98"
"13429","1006.80"
"13867","1005.09"
"14256","1003.06"
"14083","1002.90"
"17126","1002.35"
"12446","1002.31"
"12545","1000.39"
"15508","1000.27"
"12849","1000.21"
"18143","1000.16"
"17044","999.53"
"16232","998.53"
"17594","993.18"
"13363","992.50"
"14514","990.20"
"17527","989.88"
"15062","987.86"
"18237","987.10"
"14583","986.96"
"17324","986.48"
"17048","986.38"
"13117","984.91"
"17144","984.57"
"16376","984.45"
"12510","982.57"
"15133","982.42"
"15793","982.26"
"15071","982.07"
"16188","981.86"
"16085","981.51"
"12541","981.18"
"18170","980.31"
"13509","979.72"
"12822","978.78"
"15132","977.93"
"15449","977.82"
"14920","977.77"
"12697","976.16"
"14629","975.06"
"14522","974.54"
"16009","972.11"
"15506","972.08"
"13155","971.76"
"17100","971.74"
"16419","971.46"
"17097","970.92"
"14138","965.88"
"15860","965.16"
"12550","964.83"
"16584","964.13"
"13138","962.39"
"14006","962.19"
"12365","962.07"
"15156","961.49"
"13314","958.37"
"18192","957.97"
"13823","957.66"
"13035","957.13"
"13636","956.62"
"15948","955.24"
"17244","954.90"
"15835","954.09"
"14540","952.66"
"14081","951.47"
"14141","951.23"
"17552","950.86"
"14625","950.78"
"15421","950.36"
"14140","950.05"
"13748","948.25"
"12458","947.40"
"15747","946.64"
"12781","945.76"
"15289","944.46"
"13261","944.10"
"12427","943.23"
"12820","942.34"
"14075","942.26"
"14359","941.78"
"17227","939.32"
"17289","939.27"
"16924","937.14"
"12940","936.94"
"12924","934.51"
"13217","934.34"
"15787","933.26"
"13655","932.97"
"14532","932.85"
"16934","931.03"
"17618","930.28"
"16742","929.80"
"16907","928.76"
"15312","928.60"
"12652","925.43"
"13805","924.60"
"15654","922.53"
"13122","922.39"
"16551","922.12"
"13934","922.10"
"15576","921.37"
"15253","921.10"
"13549","920.28"
"17018","920.10"
"13075","919.61"
"17027","919.26"
"17323","918.60"
"16511","918.33"
"14015","917.34"
"14712","917.07"
"15707","916.98"
"16809","916.64"
"17888","916.27"
"17236","916.13"
"16216","914.93"
"15587","913.68"
"15364","913.19"
"13192","911.94"
"14289","911.26"
"13689","910.00"
"13782","908.86"
"13038","908.46"
"14623","906.60"
"15480","905.50"
"15807","903.90"
"17007","902.43"
"17848","901.20"
"15511","900.53"
"13662","899.94"
"15079","897.56"
"17109","896.65"
"15865","895.13"
"15211","894.41"
"14912","894.18"
"12772","892.47"
"16361","891.21"
"13515","891.12"
"15255","890.85"
"14240","890.34"
"14344","889.93"
"17829","889.24"
"17537","887.67"
"14449","885.80"
"15822","885.47"
"17704","885.19"
"15799","884.14"
"15907","882.72"
"13846","882.51"
"13929","882.45"
"18236","882.24"
"13037","881.07"
"14644","881.06"
"12693","880.86"
"15076","880.85"
"15561","878.44"
"15653","877.44"
"14770","876.42"
"16235","876.21"
"17649","875.24"
"16513","874.59"
"16657","874.43"
"13294","873.74"
"15208","872.62"
"15823","870.76"
"13200","870.09"
"13979","869.87"
"17566","869.77"
"12694","869.67"
"13203","869.46"
"17886","869.28"
"16108","868.90"
"12878","868.34"
"15533","868.22"
"17115","868.10"
"14715","867.38"
"16560","866.31"
"14597","866.24"
"16567","865.60"
"12680","862.81"
"17114","862.52"
"16266","861.89"
"16221","860.86"
"12794","860.41"
"13339","860.12"
"14577","859.71"
"14553","859.27"
"13991","858.22"
"14657","858.17"
"13566","856.84"
"16092","856.36"
"17064","855.45"
"16037","855.02"
"17560","854.95"
"17169","854.68"
"16121","854.66"
"17075","854.47"
"12379","854.19"
"15215","853.89"
"14193","853.39"
"15022","852.39"
"16070","852.15"
"17929","851.50"
"16020","851.01"
"12504","850.10"
"18096","849.06"
"15831","848.64"
"12713","848.55"
"16347","847.45"
"13221","847.41"
"12434","847.09"
"16877","846.62"
"16747","845.16"
"12847","843.64"
"17624","843.48"
"16164","842.43"
"14862","841.20"
"17076","841.08"
"12778","840.23"
"14332","840.21"
"13940","839.14"
"14803","837.95"
"15045","837.66"
"13329","837.60"
"16869","836.92"
"15832","836.79"
"12728","836.33"
"13835","834.57"
"16644","833.78"
"15862","832.88"
"13681","827.83"
"12461","826.88"
"16494","826.53"
"18248","825.02"
"15164","824.58"
"12413","822.05"
"13893","821.10"
"17921","820.23"
"17759","819.96"
"13220","819.29"
"16943","816.73"
"15649","816.00"
"14976","815.86"
"15399","815.77"
"18064","814.00"
"16600","813.52"
"16621","813.48"
"14421","813.11"
"16284","812.68"
"17980","811.45"
"16460","811.23"
"16276","810.60"
"16624","810.57"
"17411","808.94"
"15965","808.87"
"14499","808.44"
"12421","807.81"
"14201","806.84"
"18136","806.83"
"16759","806.74"
"15618","806.671"
"13707","806.41"
"13109","806.24"
"13637","804.30"
"12422","803.56"
"15644","803.54"
"12628","803.31"
"13623","803.08"
"18265","801.51"
"16367","800.67"
"13720","799.90"
"17180","799.62"
"17905","798.99"
"17703","798.74"
"13280","798.46"
"16438","798.35"
"13389","797.96"
"12701","797.71"
"15239","796.84"
"13336","795.12"
"13212","794.33"
"13884","793.90"
"16362","792.69"
"17460","792.23"
"15990","792.11"
"13167","791.33"
"18228","790.60"
"13016","789.89"
"14034","788.69"
"13370","788.42"
"13323","787.85"
"15806","784.58"
"13375","784.40"
"16054","783.90"
"16730","783.43"
"16770","782.30"
"15952","781.91"
"17006","781.78"
"15679","781.28"
"13583","781.03"
"17797","780.43"
"12735","779.57"
"14412","778.73"
"14815","778.50"
"17414","778.00"
"16505","777.60"
"13563","777.53"
"12425","777.20"
"15743","775.96"
"13341","775.85"
"16825","775.18"
"15414","774.90"
"16043","773.99"
"16222","773.55"
"15075","773.03"
"17764","772.55"
"16256","772.23"
"17409","771.85"
"15353","770.12"
"12965","769.81"
"12616","769.35"
"16480","769.29"
"14126","768.63"
"13356","768.24"
"14883","766.54"
"15400","765.70"
"14672","765.55"
"17695","765.34"
"14885","765.32"
"17516","764.88"
"12612","764.49"
"16725","764.22"
"17268","763.64"
"17466","763.28"
"13236","762.43"
"16806","762.16"
"15599","761.74"
"13950","761.56"
"17425","759.17"
"16036","758.92"
"15568","758.29"
"16470","757.72"
"16205","757.63"
"14550","757.37"
"17034","756.47"
"15322","756.39"
"18104","754.64"
"14234","754.12"
"13730","752.60"
"13030","752.44"
"17979","752.31"
"12465","750.49"
"14829","750.45"
"17146","749.78"
"15969","749.30"
"15525","749.27"
"14923","749.10"
"15656","748.50"
"17692","748.44"
"15951","746.87"
"17387","746.81"
"16140","746.59"
"14050","746.36"
"14790","745.06"
"13354","743.53"
"12374","742.93"
"16891","742.43"
"14662","741.37"
"13753","741.26"
"13900","740.95"
"15252","740.78"
"16449","740.69"
"13925","739.85"
"14198","739.30"
"12603","739.20"
"14756","738.96"
"12976","738.60"
"13736","737.70"
"17461","735.82"
"15074","735.67"
"14356","735.52"
"12468","735.04"
"16146","734.13"
"17423","733.19"
"13575","732.07"
"16099","731.90"
"16491","731.50"
"14778","730.86"
"14342","729.41"
"15700","729.33"
"16261","728.54"
"17666","728.16"
"13077","728.02"
"13388","727.05"
"16309","726.47"
"14055","725.64"
"15038","725.64"
"14869","725.20"
"12723","725.07"
"15636","724.76"
"17521","724.46"
"17994","723.69"
"12475","723.38"
"15584","723.36"
"15272","721.94"
"13238","720.63"
"18062","720.52"
"16023","719.81"
"16015","719.40"
"14867","719.23"
"14643","719.01"
"15274","716.57"
"12535","716.35"
"17029","716.00"
"15330","714.96"
"14205","714.62"
"15757","714.42"
"18035","713.89"
"13169","712.88"
"13147","712.80"
"17761","712.78"
"13416","712.50"
"17642","712.29"
"15855","712.24"
"13705","711.86"
"17179","711.79"
"13249","711.41"
"13430","710.21"
"14127","709.71"
"16136","709.38"
"17874","708.66"
"15304","708.50"
"12453","707.09"
"14959","705.87"
"16364","705.79"
"12410","705.58"
"14009","705.29"
"16882","705.12"
"17658","704.96"
"17934","704.25"
"17974","703.99"
"12883","703.47"
"15103","703.36"
"16997","702.00"
"14179","701.57"
"17734","700.63"
"17812","699.81"
"16212","699.49"
"15181","698.68"
"17472","697.54"
"14111","697.10"
"15648","696.95"
"15800","696.89"
"16642","696.83"
"17884","695.07"
"12925","694.05"
"15053","693.95"
"13601","693.32"
"15221","692.40"
"17198","692.22"
"17733","692.19"
"15669","690.99"
"14880","690.59"
"17796","690.00"
"18085","689.95"
"13023","689.90"
"17502","689.10"
"12577","689.00"
"13799","688.86"
"13496","688.73"
"17462","688.44"
"18196","686.63"
"12658","686.05"
"16122","684.42"
"14222","683.17"
"15582","682.91"
"17341","682.29"
"18135","681.91"
"12719","681.80"
"17397","681.41"
"12478","680.99"
"18082","680.84"
"15643","680.60"
"13524","680.18"
"16872","680.02"
"14788","679.44"
"16573","678.81"
"13548","678.16"
"16325","677.94"
"18218","677.62"
"13040","676.99"
"16377","676.20"
"15626","675.80"
"18156","675.64"
"15574","675.64"
"12942","675.60"
"13607","675.51"
"13325","675.30"
"13838","674.82"
"13355","674.70"
"13464","674.68"
"17749","674.52"
"13951","674.45"
"14504","673.26"
"13258","672.83"
"14628","671.96"
"12838","671.95"
"12638","671.69"
"16444","670.57"
"13741","670.53"
"16157","669.14"
"12418","668.58"
"16774","668.12"
"16268","667.65"
"17779","666.72"
"17105","665.78"
"13963","664.54"
"17883","664.34"
"16208","664.26"
"13596","664.11"
"14720","663.81"
"13240","663.65"
"18183","663.62"
"13028","662.96"
"16306","662.27"
"15768","661.83"
"14603","660.00"
"15492","659.46"
"13759","659.41"
"16357","658.88"
"14150","658.64"
"16696","657.90"
"14818","657.80"
"15205","657.65"
"17459","657.30"
"15677","657.23"
"17321","657.16"
"13539","656.84"
"13049","656.68"
"16708","656.63"
"17299","656.61"
"16127","656.25"
"16014","656.08"
"14894","655.75"
"14725","655.58"
"14651","653.75"
"17398","653.38"
"18151","653.35"
"18121","653.30"
"15031","653.19"
"14548","652.80"
"17523","652.74"
"15344","651.30"
"16233","651.23"
"16056","650.75"
"15571","650.43"
"16969","650.41"
"15384","649.06"
"15297","648.84"
"15433","648.73"
"16495","648.26"
"14301","648.24"
"17777","647.56"
"17373","646.92"
"16734","646.76"
"12589","646.68"
"14044","646.42"
"15651","646.30"
"14855","645.65"
"17312","644.30"
"14451","643.90"
"16383","643.76"
"12649","643.31"
"14020","642.80"
"13034","642.77"
"17545","642.32"
"17046","642.02"
"12624","641.13"
"13417","640.83"
"13318","640.76"
"12631","640.50"
"17190","639.74"
"17515","639.02"
"13914","638.95"
"15147","638.35"
"18160","638.06"
"14754","638.05"
"12513","637.79"
"14000","637.61"
"14128","637.50"
"14481","636.51"
"14664","636.24"
"15829","636.14"
"14323","635.86"
"15773","635.68"
"16139","635.41"
"14149","633.81"
"13892","632.97"
"16116","632.68"
"16134","632.49"
"14905","632.40"
"14220","632.40"
"15809","632.33"
"13822","632.00"
"14021","631.90"
"15244","631.57"
"14152","631.49"
"17985","631.35"
"16418","631.12"
"17990","630.84"
"13046","629.31"
"16763","628.80"
"13525","628.78"
"14687","628.38"
"13518","627.16"
"15028","627.13"
"15402","626.77"
"14036","626.65"
"16469","625.42"
"16750","623.93"
"13368","623.40"
"16431","623.28"
"15258","623.16"
"17499","622.88"
"15182","622.85"
"13145","622.27"
"14338","622.22"
"18217","621.75"
"16915","621.68"
"17640","621.66"
"13402","621.23"
"13546","621.09"
"15275","621.09"
"14133","620.94"
"16141","620.40"
"17119","620.21"
"12667","620.13"
"13493","618.63"
"16613","618.59"
"12596","618.27"
"13301","618.09"
"14593","617.15"
"14377","617.05"
"16311","616.26"
"14382","615.49"
"16566","615.31"
"13762","613.44"
"18022","612.72"
"14320","612.47"
"18149","612.08"
"15232","612.06"
"14284","612.05"
"15645","612.01"
"16109","611.88"
"13154","611.86"
"13731","610.59"
"12673","610.52"
"15655","610.02"
"15795","610.01"
"14636","609.85"
"13357","609.40"
"16442","609.30"
"13933","608.79"
"12933","608.78"
"16654","607.57"
"16718","606.05"
"17849","605.80"
"17507","605.58"
"13233","605.12"
"17664","604.64"
"12944","604.51"
"12384","604.38"
"15830","604.30"
"17014","604.18"
"16732","603.75"
"18232","603.47"
"12707","603.42"
"16022","602.63"
"15366","602.51"
"12654","601.98"
"14108","601.66"
"14609","601.56"
"14692","601.05"
"12420","600.39"
"18211","600.07"
"12872","599.97"
"12521","599.68"
"12556","599.56"
"14710","599.48"
"17420","598.83"
"15720","598.73"
"13311","598.57"
"16298","598.20"
"14645","597.09"
"15381","596.85"
"16203","596.65"
"16933","596.38"
"14675","596.36"
"14467","596.26"
"18246","596.10"
"14965","596.09"
"13888","595.67"
"16278","594.93"
"15406","594.81"
"16838","594.80"
"13558","594.52"
"16788","594.39"
"13959","594.04"
"15442","594.00"
"12917","594.00"
"12879","593.87"
"16535","593.75"
"15573","591.19"
"13276","590.93"
"15339","590.57"
"13452","590"
"13270","590.00"
"14882","589.70"
"14400","589.70"
"15315","589.46"
"13816","588.30"
"15624","588.13"
"17540","587.40"
"12559","587.21"
"17351","587.15"
"17890","586.89"
"13894","586.43"
"13243","585.12"
"15222","585.00"
"12601","584.56"
"16384","584.50"
"16072","584.32"
"14023","584.07"
"13557","584.06"
"15762","583.75"
"12426","582.73"
"13427","582.60"
"12695","582.10"
"17259","581.23"
"13939","580.35"
"18095","580.05"
"14176","579.80"
"15535","579.40"
"17142","579.00"
"13292","578.94"
"16005","578.71"
"14529","578.61"
"12479","577.10"
"16723","576.40"
"15550","575.63"
"13487","575.40"
"18123","574.44"
"15303","574.02"
"15469","572.60"
"13379","572.56"
"12987","572.40"
"12816","572.20"
"17616","571.20"
"15821","570.96"
"14304","569.80"
"17360","568.24"
"13321","567.36"
"17897","567.31"
"16667","567.18"
"18150","566.58"
"14618","565.89"
"16345","565.46"
"16898","565.38"
"15881","564.54"
"14753","563.15"
"17970","562.79"
"14167","562.59"
"12414","562.41"
"16916","562.41"
"13946","561.57"
"16602","561.43"
"13043","561.27"
"13044","560.47"
"14273","559.97"
"16275","559.87"
"13085","559.78"
"15415","559.61"
"16906","559.59"
"12866","559.12"
"17503","558.96"
"13005","558.45"
"13800","558.32"
"16536","558.07"
"14592","557.94"
"13260","557.62"
"14474","557.61"
"13405","557.452"
"17955","557.30"
"16385","554.86"
"17864","554.85"
"14177","554.41"
"14891","554.38"
"15068","553.36"
"12363","552.00"
"14997","551.42"
"16211","551.27"
"17674","551.04"
"17291","550.80"
"17235","550.06"
"17265","550.01"
"12390","549.84"
"16031","547.90"
"16811","547.07"
"17637","547.06"
"17295","547.00"
"16892","546.89"
"17520","546.81"
"14805","546.40"
"17806","546.04"
"12793","545.48"
"16475","544.30"
"13617","544.18"
"13390","544.08"
"16955","543.67"
"16927","543.05"
"15877","542.83"
"18024","542.78"
"13278","542.73"
"13338","542.22"
"16230","542.03"
"16689","541.94"
"17447","541.53"
"17557","541.46"
"13874","540.45"
"12743","540.13"
"12558","539.92"
"13812","539.00"
"14496","538.81"
"15539","538.46"
"12863","538.20"
"15467","537.88"
"17429","537.72"
"14539","537.48"
"15882","537.36"
"17062","537.23"
"16206","537.06"
"15043","537.00"
"16804","536.99"
"15018","536.16"
"16142","535.34"
"13000","534.85"
"13385","534.57"
"16340","534.31"
"13434","534.24"
"17443","534.24"
"15825","532.94"
"12784","532.82"
"16706","531.35"
"14265","530.18"
"18159","530.15"
"14002","529.73"
"14463","529.62"
"16185","529.41"
"18043","529.29"
"15452","528.48"
"17631","528.33"
"15756","528.01"
"17623","527.05"
"15919","525.69"
"16863","524.25"
"13721","524.14"
"17329","523.11"
"18017","523.00"
"17712","522.91"
"15081","522.25"
"15149","520.80"
"17345","519.69"
"14873","519.68"
"12571","519.61"
"13643","519.44"
"16650","518.42"
"15030","518.28"
"18252","518.27"
"16135","517.55"
"17454","517.53"
"14431","517.46"
"18205","517.36"
"17480","517.13"
"13116","517.09"
"16321","516.60"
"15973","515.87"
"12811","514.85"
"15246","514.15"
"17513","513.20"
"17290","513.01"
"17805","512.31"
"15891","511.68"
"12582","511.36"
"14851","511.35"
"16561","511.12"
"13066","510.70"
"13171","510.01"
"12436","509.01"
"15417","508.80"
"17391","508.80"
"14317","508.58"
"17958","508.46"
"17415","507.84"
"14158","507.66"
"14820","507.29"
"16960","507.05"
"13885","506.80"
"16614","506.19"
"15109","506.15"
"12988","505.82"
"16488","505.40"
"14014","505.18"
"18176","504.05"
"12991","503.76"
"17630","503.60"
"13865","501.56"
"14871","501.28"
"13954","501.25"
"13247","501.12"
"17053","500.58"
"15589","500.48"
"16616","500.42"
"15389","500.00"
"14077","499.42"
"15193","499.32"
"14681","498.95"
"15142","498.74"
"17298","498.42"
"14147","498.40"
"16768","498.14"
"16820","497.61"
"17495","497.56"
"15468","496.56"
"15300","496.44"
"12904","496.06"
"13092","495.83"
"17374","495.77"
"15448","494.64"
"16352","494.44"
"12809","494.26"
"17333","494.25"
"12763","494.08"
"14497","493.27"
"14270","492.65"
"17950","492.28"
"13732","491.86"
"14236","490.86"
"15000","490.52"
"14416","490.22"
"18074","489.60"
"16038","489.23"
"14853","488.55"
"18072","488.40"
"17361","488.20"
"15287","488.14"
"14396","487.99"
"15165","487.75"
"16518","487.72"
"16643","487.51"
"13675","486.82"
"17453","486.72"
"13153","486.22"
"12639","486.10"
"14460","485.34"
"16999","484.82"
"15091","484.46"
"13531","483.80"
"14958","483.73"
"12808","483.65"
"14450","483.25"
"16603","482.47"
"16971","482.21"
"18216","481.75"
"13176","481.49"
"14130","480.91"
"15006","480.38"
"17555","480.31"
"16368","479.91"
"16812","479.35"
"14333","478.95"
"14910","478.84"
"16008","478.78"
"17035","478.73"
"12644","477.91"
"16693","477.86"
"12447","476.49"
"15507","475.86"
"15780","475.28"
"14013","473.02"
"14513","472.69"
"15721","471.40"
"15963","470.76"
"15646","470.14"
"12579","470.12"
"15026","469.00"
"15557","468.91"
"14896","468.77"
"14029","467.66"
"13579","467.04"
"16374","466.73"
"16504","465.88"
"13248","465.68"
"13928","464.57"
"13506","464.22"
"16586","463.95"
"15349","463.91"
"14967","463.80"
"12787","463.66"
"17418","463.46"
"14489","463.38"
"17964","463.21"
"12945","462.95"
"14331","462.66"
"15754","461.47"
"14470","461.19"
"16824","460.64"
"16805","460.59"
"12491","460.40"
"12375","459.58"
"12355","459.40"
"16589","459.24"
"17880","458.92"
"15092","457.81"
"15121","457.72"
"17579","457.60"
"14157","457.34"
"13398","457.34"
"12564","456.90"
"12999","455.88"
"16239","455.50"
"15585","455.30"
"16529","455.25"
"18158","455.05"
"14335","454.86"
"15471","454.48"
"13485","454.24"
"17140","454.12"
"15475","454.11"
"17564","454.01"
"12729","453.01"
"18071","453.00"
"14184","452.89"
"12591","452.85"
"16574","451.44"
"14173","450.84"
"12493","450.69"
"16885","450.41"
"17040","449.73"
"13489","449.52"
"12448","449.45"
"15739","449.12"
"13359","447.86"
"14780","447.68"
"15368","446.94"
"17370","446.18"
"12403","445.70"
"14048","444.73"
"18006","444.68"
"13672","444.24"
"14638","443.60"
"16404","443.05"
"18222","443.00"
"12802","442.58"
"18233","440"
"15524","440"
"14022","440.00"
"12391","439.66"
"16025","439.66"
"16968","439.43"
"14288","439.35"
"13358","439.03"
"14272","437.96"
"12552","437.82"
"16034","437.70"
"12592","437.60"
"16084","436.18"
"15551","436.06"
"13615","435.39"
"16948","435.02"
"15456","434.59"
"14093","433.86"
"12452","432.57"
"14620","432.28"
"16236","432.20"
"16881","432.00"
"13245","430.50"
"12795","430.48"
"12827","430.15"
"16884","429.84"
"15450","429.84"
"15429","429.80"
"15230","429.60"
"15036","429.56"
"16484","429.20"
"15553","428.93"
"15957","428.89"
"13602","428.89"
"17869","428.18"
"15360","427.93"
"12725","427.80"
"13473","427.74"
"17375","427.70"
"15976","427.64"
"12740","427.60"
"15930","426.63"
"15639","425.32"
"16119","423.36"
"17525","422.70"
"18240","422.58"
"13140","422.47"
"16780","422.24"
"18106","421.90"
"12930","421.70"
"14757","420.50"
"15342","420.42"
"15206","420.30"
"15889","420.07"
"13166","419.70"
"13919","419.46"
"15345","419.39"
"15361","418.92"
"18034","418.68"
"17371","418.40"
"12593","418.10"
"17701","417.95"
"17232","417.77"
"16737","417.60"
"17736","417.39"
"12833","417.38"
"17392","417.27"
"16816","417.06"
"13889","416.90"
"17223","416.89"
"15935","416.86"
"16957","416.64"
"15803","415.82"
"14139","415.82"
"12580","415.70"
"15725","415.25"
"16795","414.88"
"14998","414.87"
"12993","414.76"
"14124","414.54"
"15994","414.27"
"15664","414.23"
"17483","414.04"
"13856","413.60"
"13974","413.59"
"16834","413.46"
"17134","413.20"
"15523","412.01"
"16499","411.80"
"16272","411.70"
"15186","411.41"
"15099","410.48"
"15695","409.98"
"13827","409.80"
"14348","409.57"
"12990","409.50"
"15225","409.40"
"14619","409.37"
"16243","409.10"
"16018","408.90"
"15269","408.80"
"17913","408.65"
"16629","408.63"
"16324","408.59"
"13255","408.36"
"17931","408.36"
"16399","408.02"
"13352","406.68"
"15127","406.53"
"16947","406.48"
"14616","406.08"
"12970","405.47"
"12922","405.38"
"15012","405.04"
"18001","404.81"
"18164","404.60"
"15938","404.58"
"16319","404.40"
"12982","403.88"
"12498","403.70"
"17431","403.30"
"18036","403.12"
"13343","402.93"
"16858","402.61"
"15184","402.20"
"15257","402.15"
"12386","401.90"
"15158","401.40"
"13345","401.40"
"16500","400.86"
"16198","400.681"
"12792","400.54"
"18154","399.19"
"17052","399.09"
"17830","398.70"
"17438","398.60"
"12895","398.30"
"17573","398.30"
"15522","397.99"
"12508","397.88"
"15967","397.68"
"13873","397.50"
"17926","397.29"
"12824","397.12"
"13594","396.97"
"17486","396.87"
"15883","396.48"
"18067","396.33"
"16354","395.80"
"18155","395.42"
"12888","394.47"
"16207","394.38"
"16909","394.14"
"15386","394.14"
"15264","393.74"
"17226","393.49"
"14600","393.33"
"14670","392.86"
"16010","392.40"
"15837","391.98"
"13936","391.88"
"16917","391.52"
"15107","391.34"
"14311","390.81"
"17379","389.72"
"12544","389.70"
"14752","389.64"
"16250","389.44"
